2025-08-04 13:38:09.949772,INIT,DOGEUSDT,-,0,1000.0,trend_rsi,-,0,-
2025-08-04T13:39:30.480597,BUY,DOGEUSDT,0.2027,10,997.973,trend_rsi,34.92,0.0,-
2025-08-04T13:42:06.331697,SELL,DOGEUSDT,0.20279,10,1000.0009,trend_rsi,82.05,0.0009,MANUAL
2025-08-04T13:46:31.490532,BUY,DOGEUSDT,0.2029,30,993.9139,trend_rsi,14.85,0.0,-
2025-08-04T13:50:56.021429,SELL,DOGEUSDT,0.20318,30,1000.0093,trend_rsi,75.51,0.0084,MANUAL
2025-08-04T13:51:59.918492,BUY,DOGEUSDT,0.20284,20,995.9525,trend_rsi,30.0,0.0,-
2025-08-04T13:53:16.060394,SELL,DOGEUSDT,0.20245,20,1000.0015,trend_rsi,70.18,-0.0078,MANUAL
2025-08-04T13:59:46.010510,BUY,DOGEUSDT,0.20409,10,997.9606,trend_rsi,33.33,0.0,-
2025-08-04T14:00:02.394286,SELL,DOGEUSDT,0.20415,10,1000.0021,trend_rsi,75.0,0.0006,MANUAL
